date,Appliances
2016-05-1005:00:00,100
2016-05-1005:10:00,50
2016-05-1005:20:00,80
2016-05-1005:30:00,60
2016-05-1005:40:00,80
2016-05-1005:50:00,60
2016-05-1006:00:00,70
2016-05-1006:10:00,70
2016-05-1006:20:00,60
2016-05-1006:30:00,60
2016-05-1006:40:00,60
2016-05-1006:50:00,60
2016-05-1007:00:00,60
2016-05-1007:10:00,80
2016-05-1007:20:00,50
2016-05-1007:30:00,60
2016-05-1007:40:00,50
2016-05-1007:50:00,60
2016-05-1008:00:00,50
2016-05-1008:10:00,60
2016-05-1008:20:00,50
2016-05-1008:30:00,60
2016-05-1008:40:00,60
2016-05-1008:50:00,60
2016-05-1009:00:00,60
2016-05-1009:10:00,60
2016-05-1009:20:00,60
2016-05-1009:30:00,50
2016-05-1009:40:00,50
2016-05-1009:50:00,50
2016-05-1010:00:00,50
2016-05-1010:10:00,50
2016-05-1010:20:00,50
2016-05-1010:30:00,60
2016-05-1010:40:00,50
2016-05-1010:50:00,60
2016-05-1011:00:00,60
2016-05-1011:10:00,60
2016-05-1011:20:00,50
2016-05-1011:30:00,60
2016-05-1011:40:00,60
2016-05-1011:50:00,50
2016-05-1012:00:00,60
2016-05-1012:10:00,60
2016-05-1012:20:00,50
2016-05-1012:30:00,60
2016-05-1012:40:00,60
2016-05-1012:50:00,60
2016-05-1013:00:00,50
2016-05-1013:10:00,60
2016-05-1013:20:00,50
2016-05-1013:30:00,60
2016-05-1013:40:00,50
2016-05-1013:50:00,50
2016-05-1014:00:00,50
2016-05-1014:10:00,50
2016-05-1014:20:00,50
2016-05-1014:30:00,50
2016-05-1014:40:00,60
2016-05-1014:50:00,60
2016-05-1015:00:00,50
2016-05-1015:10:00,60
2016-05-1015:20:00,60
2016-05-1015:30:00,60
2016-05-1015:40:00,60
2016-05-1015:50:00,50
2016-05-1016:00:00,60
2016-05-1016:10:00,50
2016-05-1016:20:00,60
2016-05-1016:30:00,70
2016-05-1016:40:00,70
2016-05-1016:50:00,70
2016-05-1017:00:00,80
2016-05-1017:10:00,70
2016-05-1017:20:00,80
2016-05-1017:30:00,80
2016-05-1017:40:00,100
2016-05-1017:50:00,350
2016-05-1018:00:00,140
2016-05-1018:10:00,80
2016-05-1018:20:00,80
2016-05-1018:30:00,100
2016-05-1018:40:00,110
2016-05-1018:50:00,100
2016-05-1019:00:00,100
2016-05-1019:10:00,100
2016-05-1019:20:00,100
2016-05-1019:30:00,140
2016-05-1019:40:00,90
2016-05-1019:50:00,100
2016-05-1020:00:00,90
2016-05-1020:10:00,100
2016-05-1020:20:00,90
2016-05-1020:30:00,90
2016-05-1020:40:00,100
2016-05-1020:50:00,100
2016-05-1021:00:00,110
2016-05-1021:10:00,70
2016-05-1021:20:00,60
2016-05-1021:30:00,60
2016-05-1021:40:00,50
2016-05-1021:50:00,60
2016-05-1022:00:00,60
2016-05-1022:10:00,60
2016-05-1022:20:00,50
2016-05-1022:30:00,60
2016-05-1022:40:00,60
2016-05-1022:50:00,60
2016-05-1023:00:00,60
2016-05-1023:10:00,50
2016-05-1023:20:00,60
2016-05-1023:30:00,50
2016-05-1023:40:00,70
2016-05-1023:50:00,50
2016-05-1100:00:00,60
2016-05-1100:10:00,40
2016-05-1100:20:00,50
2016-05-1100:30:00,50
2016-05-1100:40:00,60
2016-05-1100:50:00,50
2016-05-1101:00:00,60
2016-05-1101:10:00,50
2016-05-1101:20:00,60
2016-05-1101:30:00,50
2016-05-1101:40:00,70
2016-05-1101:50:00,50
2016-05-1102:00:00,60
2016-05-1102:10:00,50
2016-05-1102:20:00,60
2016-05-1102:30:00,60
2016-05-1102:40:00,60
2016-05-1102:50:00,50
2016-05-1103:00:00,60
2016-05-1103:10:00,50
2016-05-1103:20:00,50
2016-05-1103:30:00,50
2016-05-1103:40:00,50
2016-05-1103:50:00,60
2016-05-1104:00:00,50
2016-05-1104:10:00,50
2016-05-1104:20:00,50
2016-05-1104:30:00,50
2016-05-1104:40:00,50
2016-05-1104:50:00,60
2016-05-1105:00:00,60
2016-05-1105:10:00,50
2016-05-1105:20:00,60
2016-05-1105:30:00,100
2016-05-1105:40:00,70
2016-05-1105:50:00,70
2016-05-1106:00:00,320
2016-05-1106:10:00,80
2016-05-1106:20:00,60
2016-05-1106:30:00,70
2016-05-1106:40:00,60
2016-05-1106:50:00,70
2016-05-1107:00:00,70
2016-05-1107:10:00,70
2016-05-1107:20:00,80
2016-05-1107:30:00,70
2016-05-1107:40:00,70
2016-05-1107:50:00,100
2016-05-1108:00:00,410
2016-05-1108:10:00,270
2016-05-1108:20:00,60
2016-05-1108:30:00,70
2016-05-1108:40:00,80
2016-05-1108:50:00,80
2016-05-1109:00:00,40
2016-05-1109:10:00,50
2016-05-1109:20:00,70
2016-05-1109:30:00,70
2016-05-1109:40:00,90
2016-05-1109:50:00,70
2016-05-1110:00:00,60
2016-05-1110:10:00,50
2016-05-1110:20:00,70
2016-05-1110:30:00,90
2016-05-1110:40:00,60
2016-05-1110:50:00,50
2016-05-1111:00:00,50
2016-05-1111:10:00,60
2016-05-1111:20:00,60
2016-05-1111:30:00,50
2016-05-1111:40:00,60
2016-05-1111:50:00,50
2016-05-1112:00:00,70
2016-05-1112:10:00,50
2016-05-1112:20:00,60
2016-05-1112:30:00,50
2016-05-1112:40:00,60
2016-05-1112:50:00,50
2016-05-1113:00:00,70
2016-05-1113:10:00,70
2016-05-1113:20:00,80
2016-05-1113:30:00,60
2016-05-1113:40:00,90
2016-05-1113:50:00,70
2016-05-1114:00:00,90
2016-05-1114:10:00,70
2016-05-1114:20:00,90
2016-05-1114:30:00,70
2016-05-1114:40:00,80
2016-05-1114:50:00,80
2016-05-1115:00:00,80
2016-05-1115:10:00,80
2016-05-1115:20:00,80
2016-05-1115:30:00,70
2016-05-1115:40:00,80
2016-05-1115:50:00,70
2016-05-1116:00:00,70
2016-05-1116:10:00,70
2016-05-1116:20:00,80
2016-05-1116:30:00,70
2016-05-1116:40:00,80
2016-05-1116:50:00,80
2016-05-1117:00:00,70
2016-05-1117:10:00,90
2016-05-1117:20:00,80
2016-05-1117:30:00,100
2016-05-1117:40:00,110
2016-05-1117:50:00,100
2016-05-1118:00:00,110
2016-05-1118:10:00,90
2016-05-1118:20:00,100
2016-05-1118:30:00,100
2016-05-1118:40:00,100
2016-05-1118:50:00,110
2016-05-1119:00:00,90
2016-05-1119:10:00,120
2016-05-1119:20:00,90
2016-05-1119:30:00,100
2016-05-1119:40:00,80
2016-05-1119:50:00,90
2016-05-1120:00:00,100
2016-05-1120:10:00,90
2016-05-1120:20:00,90
2016-05-1120:30:00,80
2016-05-1120:40:00,70
2016-05-1120:50:00,80
2016-05-1121:00:00,70
2016-05-1121:10:00,60
2016-05-1121:20:00,50
2016-05-1121:30:00,70
2016-05-1121:40:00,60
2016-05-1121:50:00,60
2016-05-1122:00:00,50
2016-05-1122:10:00,60
2016-05-1122:20:00,40
2016-05-1122:30:00,60
2016-05-1122:40:00,70
2016-05-1122:50:00,50
2016-05-1123:00:00,50
2016-05-1123:10:00,60
2016-05-1123:20:00,50
2016-05-1123:30:00,60
2016-05-1123:40:00,60
2016-05-1123:50:00,60
2016-05-1200:00:00,60
2016-05-1200:10:00,50
2016-05-1200:20:00,60
2016-05-1200:30:00,60
2016-05-1200:40:00,60
2016-05-1200:50:00,50
2016-05-1201:00:00,60
2016-05-1201:10:00,50
2016-05-1201:20:00,60
2016-05-1201:30:00,60
2016-05-1201:40:00,60
2016-05-1201:50:00,50
2016-05-1202:00:00,60
2016-05-1202:10:00,50
2016-05-1202:20:00,70
2016-05-1202:30:00,50
2016-05-1202:40:00,60
2016-05-1202:50:00,50
2016-05-1203:00:00,50
2016-05-1203:10:00,50
2016-05-1203:20:00,50
2016-05-1203:30:00,50
2016-05-1203:40:00,50
2016-05-1203:50:00,50
2016-05-1204:00:00,60
2016-05-1204:10:00,50
2016-05-1204:20:00,70
2016-05-1204:30:00,50
2016-05-1204:40:00,50
2016-05-1204:50:00,60
2016-05-1205:00:00,60
2016-05-1205:10:00,50
2016-05-1205:20:00,60
2016-05-1205:30:00,90
2016-05-1205:40:00,50
2016-05-1205:50:00,60
2016-05-1206:00:00,50
2016-05-1206:10:00,40
2016-05-1206:20:00,50
2016-05-1206:30:00,40
2016-05-1206:40:00,50
2016-05-1206:50:00,60
2016-05-1207:00:00,60
2016-05-1207:10:00,60
2016-05-1207:20:00,50
2016-05-1207:30:00,60
2016-05-1207:40:00,50
2016-05-1207:50:00,70
2016-05-1208:00:00,50
2016-05-1208:10:00,60
2016-05-1208:20:00,50
2016-05-1208:30:00,50
2016-05-1208:40:00,50
2016-05-1208:50:00,50
2016-05-1209:00:00,40
2016-05-1209:10:00,50
2016-05-1209:20:00,40
2016-05-1209:30:00,50
2016-05-1209:40:00,50
2016-05-1209:50:00,60
2016-05-1210:00:00,60
2016-05-1210:10:00,60
2016-05-1210:20:00,60
2016-05-1210:30:00,50
2016-05-1210:40:00,60
2016-05-1210:50:00,60
2016-05-1211:00:00,50
2016-05-1211:10:00,50
2016-05-1211:20:00,50
2016-05-1211:30:00,50
2016-05-1211:40:00,50
2016-05-1211:50:00,50
2016-05-1212:00:00,50
2016-05-1212:10:00,60
2016-05-1212:20:00,60
2016-05-1212:30:00,50
2016-05-1212:40:00,60
2016-05-1212:50:00,50
2016-05-1213:00:00,60
2016-05-1213:10:00,60
2016-05-1213:20:00,60
2016-05-1213:30:00,50
2016-05-1213:40:00,60
2016-05-1213:50:00,50
2016-05-1214:00:00,60
2016-05-1214:10:00,60
2016-05-1214:20:00,60
2016-05-1214:30:00,50
2016-05-1214:40:00,70
2016-05-1214:50:00,40
2016-05-1215:00:00,50
2016-05-1215:10:00,60
2016-05-1215:20:00,80
2016-05-1215:30:00,60
2016-05-1215:40:00,80
2016-05-1215:50:00,80
2016-05-1216:00:00,100
2016-05-1216:10:00,100
2016-05-1216:20:00,110
2016-05-1216:30:00,200
2016-05-1216:40:00,100
2016-05-1216:50:00,100
2016-05-1217:00:00,100
2016-05-1217:10:00,110
2016-05-1217:20:00,120
2016-05-1217:30:00,110
2016-05-1217:40:00,470
2016-05-1217:50:00,340
2016-05-1218:00:00,100
2016-05-1218:10:00,110
2016-05-1218:20:00,110
2016-05-1218:30:00,90
2016-05-1218:40:00,110
2016-05-1218:50:00,110
2016-05-1219:00:00,130
2016-05-1219:10:00,120
2016-05-1219:20:00,120
2016-05-1219:30:00,120
2016-05-1219:40:00,130
2016-05-1219:50:00,120
2016-05-1220:00:00,130
2016-05-1220:10:00,120
2016-05-1220:20:00,80
2016-05-1220:30:00,70
2016-05-1220:40:00,70
2016-05-1220:50:00,130
2016-05-1221:00:00,80
2016-05-1221:10:00,70
2016-05-1221:20:00,80
2016-05-1221:30:00,80
2016-05-1221:40:00,60
2016-05-1221:50:00,60
2016-05-1222:00:00,60
2016-05-1222:10:00,60
2016-05-1222:20:00,70
2016-05-1222:30:00,50
2016-05-1222:40:00,60
2016-05-1222:50:00,60
2016-05-1223:00:00,60
2016-05-1223:10:00,60
2016-05-1223:20:00,60
2016-05-1223:30:00,50
2016-05-1223:40:00,60
2016-05-1223:50:00,50
2016-05-1300:00:00,70
2016-05-1300:10:00,50
2016-05-1300:20:00,60
2016-05-1300:30:00,40
2016-05-1300:40:00,60
2016-05-1300:50:00,50
2016-05-1301:00:00,50
2016-05-1301:10:00,50
2016-05-1301:20:00,50
2016-05-1301:30:00,60
2016-05-1301:40:00,60
2016-05-1301:50:00,50
2016-05-1302:00:00,60
2016-05-1302:10:00,60
2016-05-1302:20:00,50
2016-05-1302:30:00,60
2016-05-1302:40:00,60
2016-05-1302:50:00,60
2016-05-1303:00:00,60
2016-05-1303:10:00,60
2016-05-1303:20:00,50
2016-05-1303:30:00,60
2016-05-1303:40:00,60
2016-05-1303:50:00,60
2016-05-1304:00:00,50
2016-05-1304:10:00,50
2016-05-1304:20:00,50
2016-05-1304:30:00,50
2016-05-1304:40:00,50
2016-05-1304:50:00,50
2016-05-1305:00:00,50
2016-05-1305:10:00,60
2016-05-1305:20:00,50
2016-05-1305:30:00,60
2016-05-1305:40:00,60
2016-05-1305:50:00,70
2016-05-1306:00:00,60
2016-05-1306:10:00,70
2016-05-1306:20:00,190
2016-05-1306:30:00,370
2016-05-1306:40:00,100
2016-05-1306:50:00,90
2016-05-1307:00:00,110
2016-05-1307:10:00,80
2016-05-1307:20:00,120
2016-05-1307:30:00,110
2016-05-1307:40:00,80
2016-05-1307:50:00,560
2016-05-1308:00:00,660
2016-05-1308:10:00,330
2016-05-1308:20:00,270
2016-05-1308:30:00,290
2016-05-1308:40:00,230
2016-05-1308:50:00,250
2016-05-1309:00:00,190
2016-05-1309:10:00,80
2016-05-1309:20:00,70
2016-05-1309:30:00,60
2016-05-1309:40:00,80
2016-05-1309:50:00,80
2016-05-1310:00:00,70
2016-05-1310:10:00,60
2016-05-1310:20:00,80
2016-05-1310:30:00,70
2016-05-1310:40:00,80
2016-05-1310:50:00,80
2016-05-1311:00:00,110
2016-05-1311:10:00,600
2016-05-1311:20:00,560
2016-05-1311:30:00,320
2016-05-1311:40:00,260
2016-05-1311:50:00,280
2016-05-1312:00:00,260
2016-05-1312:10:00,240
2016-05-1312:20:00,210
2016-05-1312:30:00,100
2016-05-1312:40:00,380
2016-05-1312:50:00,620
2016-05-1313:00:00,310
2016-05-1313:10:00,270
2016-05-1313:20:00,280
2016-05-1313:30:00,240
2016-05-1313:40:00,280
2016-05-1313:50:00,230
2016-05-1314:00:00,170
2016-05-1314:10:00,170
2016-05-1314:20:00,620
2016-05-1314:30:00,460
2016-05-1314:40:00,240
2016-05-1314:50:00,250
2016-05-1315:00:00,270
2016-05-1315:10:00,250
2016-05-1315:20:00,220
2016-05-1315:30:00,170
2016-05-1315:40:00,100
2016-05-1315:50:00,200
2016-05-1316:00:00,350
2016-05-1316:10:00,300
2016-05-1316:20:00,450
2016-05-1316:30:00,450
2016-05-1316:40:00,290
2016-05-1316:50:00,270
2016-05-1317:00:00,280
2016-05-1317:10:00,200
2016-05-1317:20:00,120
2016-05-1317:30:00,120
2016-05-1317:40:00,110
2016-05-1317:50:00,560
2016-05-1318:00:00,450
2016-05-1318:10:00,490
2016-05-1318:20:00,280
2016-05-1318:30:00,280
2016-05-1318:40:00,310
2016-05-1318:50:00,280
2016-05-1319:00:00,310
2016-05-1319:10:00,330
2016-05-1319:20:00,190
2016-05-1319:30:00,130
2016-05-1319:40:00,140
2016-05-1319:50:00,150
2016-05-1320:00:00,140
2016-05-1320:10:00,130
2016-05-1320:20:00,130
2016-05-1320:30:00,100
2016-05-1320:40:00,120
2016-05-1320:50:00,100
2016-05-1321:00:00,80
2016-05-1321:10:00,60
2016-05-1321:20:00,60
2016-05-1321:30:00,60
2016-05-1321:40:00,60
2016-05-1321:50:00,60
2016-05-1322:00:00,60
2016-05-1322:10:00,50
2016-05-1322:20:00,50
2016-05-1322:30:00,50
2016-05-1322:40:00,60
2016-05-1322:50:00,60
2016-05-1323:00:00,60
2016-05-1323:10:00,70
2016-05-1323:20:00,60
2016-05-1323:30:00,60
2016-05-1323:40:00,60
2016-05-1323:50:00,60
2016-05-1400:00:00,50
2016-05-1400:10:00,60
2016-05-1400:20:00,50
2016-05-1400:30:00,60
2016-05-1400:40:00,60
2016-05-1400:50:00,70
2016-05-1401:00:00,60
2016-05-1401:10:00,70
2016-05-1401:20:00,60
2016-05-1401:30:00,60
2016-05-1401:40:00,70
2016-05-1401:50:00,60
2016-05-1402:00:00,60
2016-05-1402:10:00,50
2016-05-1402:20:00,60
2016-05-1402:30:00,60
2016-05-1402:40:00,60
2016-05-1402:50:00,70
2016-05-1403:00:00,60
2016-05-1403:10:00,70
2016-05-1403:20:00,60
2016-05-1403:30:00,60
2016-05-1403:40:00,50
2016-05-1403:50:00,60
2016-05-1404:00:00,60
2016-05-1404:10:00,50
2016-05-1404:20:00,60
2016-05-1404:30:00,60
2016-05-1404:40:00,60
2016-05-1404:50:00,70
2016-05-1405:00:00,60
2016-05-1405:10:00,60
2016-05-1405:20:00,60
2016-05-1405:30:00,50
2016-05-1405:40:00,60
2016-05-1405:50:00,50
2016-05-1406:00:00,60
2016-05-1406:10:00,70
2016-05-1406:20:00,50
2016-05-1406:30:00,70
2016-05-1406:40:00,60
2016-05-1406:50:00,70
2016-05-1407:00:00,70
2016-05-1407:10:00,60
2016-05-1407:20:00,100
2016-05-1407:30:00,50
2016-05-1407:40:00,80
2016-05-1407:50:00,320
2016-05-1408:00:00,350
2016-05-1408:10:00,160
2016-05-1408:20:00,70
2016-05-1408:30:00,80
2016-05-1408:40:00,70
2016-05-1408:50:00,70
2016-05-1409:00:00,70
2016-05-1409:10:00,80
2016-05-1409:20:00,80
2016-05-1409:30:00,100
2016-05-1409:40:00,90
2016-05-1409:50:00,290
2016-05-1410:00:00,430
2016-05-1410:10:00,100
2016-05-1410:20:00,100
2016-05-1410:30:00,100
2016-05-1410:40:00,110
2016-05-1410:50:00,110
2016-05-1411:00:00,110
2016-05-1411:10:00,90
2016-05-1411:20:00,90
2016-05-1411:30:00,100
2016-05-1411:40:00,90
2016-05-1411:50:00,100
2016-05-1412:00:00,110
2016-05-1412:10:00,110
2016-05-1412:20:00,130
2016-05-1412:30:00,110
2016-05-1412:40:00,110
2016-05-1412:50:00,130
2016-05-1413:00:00,110
2016-05-1413:10:00,130
2016-05-1413:20:00,130
2016-05-1413:30:00,120
2016-05-1413:40:00,90
2016-05-1413:50:00,100
2016-05-1414:00:00,100
2016-05-1414:10:00,110
2016-05-1414:20:00,110
2016-05-1414:30:00,100
2016-05-1414:40:00,90
2016-05-1414:50:00,130
2016-05-1415:00:00,120
2016-05-1415:10:00,140
2016-05-1415:20:00,130
2016-05-1415:30:00,130
2016-05-1415:40:00,130
2016-05-1415:50:00,130
2016-05-1416:00:00,120
2016-05-1416:10:00,110
2016-05-1416:20:00,110
2016-05-1416:30:00,110
2016-05-1416:40:00,110
2016-05-1416:50:00,110
2016-05-1417:00:00,100
2016-05-1417:10:00,100
2016-05-1417:20:00,90
2016-05-1417:30:00,100
2016-05-1417:40:00,490
2016-05-1417:50:00,570
2016-05-1418:00:00,460
2016-05-1418:10:00,120
2016-05-1418:20:00,100
2016-05-1418:30:00,110
2016-05-1418:40:00,110
2016-05-1418:50:00,100
2016-05-1419:00:00,100
2016-05-1419:10:00,90
2016-05-1419:20:00,90
2016-05-1419:30:00,90
2016-05-1419:40:00,90
2016-05-1419:50:00,80
2016-05-1420:00:00,110
2016-05-1420:10:00,90
2016-05-1420:20:00,80
2016-05-1420:30:00,80
2016-05-1420:40:00,80
2016-05-1420:50:00,80
2016-05-1421:00:00,80
2016-05-1421:10:00,80
2016-05-1421:20:00,70
2016-05-1421:30:00,80
2016-05-1421:40:00,70
2016-05-1421:50:00,70
2016-05-1422:00:00,90
2016-05-1422:10:00,70
2016-05-1422:20:00,50
2016-05-1422:30:00,50
2016-05-1422:40:00,50
2016-05-1422:50:00,60
2016-05-1423:00:00,50
2016-05-1423:10:00,40
2016-05-1423:20:00,50
2016-05-1423:30:00,50
2016-05-1423:40:00,50
2016-05-1423:50:00,50
2016-05-1500:00:00,60
2016-05-1500:10:00,50
2016-05-1500:20:00,60
2016-05-1500:30:00,50
2016-05-1500:40:00,50
2016-05-1500:50:00,50
2016-05-1501:00:00,50
2016-05-1501:10:00,60
2016-05-1501:20:00,50
2016-05-1501:30:00,50
2016-05-1501:40:00,60
2016-05-1501:50:00,60
2016-05-1502:00:00,50
2016-05-1502:10:00,60
2016-05-1502:20:00,50
2016-05-1502:30:00,60
2016-05-1502:40:00,50
2016-05-1502:50:00,40
2016-05-1503:00:00,60
2016-05-1503:10:00,30
2016-05-1503:20:00,40
2016-05-1503:30:00,30
2016-05-1503:40:00,40
2016-05-1503:50:00,40
2016-05-1504:00:00,50
2016-05-1504:10:00,60
2016-05-1504:20:00,50
2016-05-1504:30:00,60
2016-05-1504:40:00,40
2016-05-1504:50:00,50
2016-05-1505:00:00,60
2016-05-1505:10:00,40
2016-05-1505:20:00,60
2016-05-1505:30:00,60
2016-05-1505:40:00,60
2016-05-1505:50:00,60
2016-05-1506:00:00,50
2016-05-1506:10:00,50
2016-05-1506:20:00,60
2016-05-1506:30:00,40
2016-05-1506:40:00,60
2016-05-1506:50:00,50
2016-05-1507:00:00,90
2016-05-1507:10:00,80
2016-05-1507:20:00,50
2016-05-1507:30:00,60
2016-05-1507:40:00,60
2016-05-1507:50:00,220
2016-05-1508:00:00,190
2016-05-1508:10:00,120
2016-05-1508:20:00,70
2016-05-1508:30:00,50
2016-05-1508:40:00,150
2016-05-1508:50:00,130
2016-05-1509:00:00,120
2016-05-1509:10:00,110
2016-05-1509:20:00,80
2016-05-1509:30:00,100
2016-05-1509:40:00,100
2016-05-1509:50:00,100
2016-05-1510:00:00,70
2016-05-1510:10:00,80
2016-05-1510:20:00,80
2016-05-1510:30:00,200
2016-05-1510:40:00,110
2016-05-1510:50:00,110
2016-05-1511:00:00,100
2016-05-1511:10:00,100
2016-05-1511:20:00,110
2016-05-1511:30:00,100
2016-05-1511:40:00,110
2016-05-1511:50:00,110
2016-05-1512:00:00,90
2016-05-1512:10:00,100
2016-05-1512:20:00,90
2016-05-1512:30:00,110
2016-05-1512:40:00,100
2016-05-1512:50:00,90
2016-05-1513:00:00,110
2016-05-1513:10:00,110
2016-05-1513:20:00,100
2016-05-1513:30:00,260
2016-05-1513:40:00,160
2016-05-1513:50:00,80
2016-05-1514:00:00,80
2016-05-1514:10:00,90
2016-05-1514:20:00,90
2016-05-1514:30:00,70
2016-05-1514:40:00,100
2016-05-1514:50:00,100
2016-05-1515:00:00,100
2016-05-1515:10:00,80
2016-05-1515:20:00,90
2016-05-1515:30:00,100
2016-05-1515:40:00,90
2016-05-1515:50:00,100
2016-05-1516:00:00,100
2016-05-1516:10:00,110
2016-05-1516:20:00,130
2016-05-1516:30:00,110
2016-05-1516:40:00,110
2016-05-1516:50:00,300
2016-05-1517:00:00,360
2016-05-1517:10:00,140
2016-05-1517:20:00,100
2016-05-1517:30:00,200
2016-05-1517:40:00,330
2016-05-1517:50:00,290
2016-05-1518:00:00,120
2016-05-1518:10:00,80
2016-05-1518:20:00,80
2016-05-1518:30:00,100
2016-05-1518:40:00,110
2016-05-1518:50:00,100
2016-05-1519:00:00,110
2016-05-1519:10:00,100
2016-05-1519:20:00,100
2016-05-1519:30:00,80
2016-05-1519:40:00,100
2016-05-1519:50:00,90
2016-05-1520:00:00,100
2016-05-1520:10:00,90
2016-05-1520:20:00,170
2016-05-1520:30:00,500
2016-05-1520:40:00,330
2016-05-1520:50:00,290
2016-05-1521:00:00,260
2016-05-1521:10:00,230
2016-05-1521:20:00,240
2016-05-1521:30:00,240
2016-05-1521:40:00,150
2016-05-1521:50:00,100
2016-05-1522:00:00,90
2016-05-1522:10:00,90
2016-05-1522:20:00,90
2016-05-1522:30:00,80
2016-05-1522:40:00,100
2016-05-1522:50:00,70
2016-05-1523:00:00,80
2016-05-1523:10:00,80
2016-05-1523:20:00,80
2016-05-1523:30:00,80
2016-05-1523:40:00,90
2016-05-1523:50:00,90
2016-05-1600:00:00,80
2016-05-1600:10:00,70
2016-05-1600:20:00,50
2016-05-1600:30:00,60
2016-05-1600:40:00,60
2016-05-1600:50:00,50
2016-05-1601:00:00,50
2016-05-1601:10:00,60
2016-05-1601:20:00,50
2016-05-1601:30:00,50
2016-05-1601:40:00,50
2016-05-1601:50:00,60
2016-05-1602:00:00,50
2016-05-1602:10:00,70
2016-05-1602:20:00,50
2016-05-1602:30:00,60
2016-05-1602:40:00,60
2016-05-1602:50:00,50
2016-05-1603:00:00,70
2016-05-1603:10:00,50
2016-05-1603:20:00,50
2016-05-1603:30:00,50
2016-05-1603:40:00,50
2016-05-1603:50:00,50
2016-05-1604:00:00,50
2016-05-1604:10:00,50
2016-05-1604:20:00,60
2016-05-1604:30:00,50
2016-05-1604:40:00,60
2016-05-1604:50:00,60
2016-05-1605:00:00,50
2016-05-1605:10:00,60
2016-05-1605:20:00,50
2016-05-1605:30:00,50
2016-05-1605:40:00,50
2016-05-1605:50:00,50
2016-05-1606:00:00,50
2016-05-1606:10:00,50
2016-05-1606:20:00,50
2016-05-1606:30:00,60
2016-05-1606:40:00,50
2016-05-1606:50:00,60
2016-05-1607:00:00,60
2016-05-1607:10:00,60
2016-05-1607:20:00,50
2016-05-1607:30:00,50
2016-05-1607:40:00,90
2016-05-1607:50:00,60
2016-05-1608:00:00,40
2016-05-1608:10:00,50
2016-05-1608:20:00,60
2016-05-1608:30:00,50
2016-05-1608:40:00,160
2016-05-1608:50:00,170
2016-05-1609:00:00,80
2016-05-1609:10:00,60
2016-05-1609:20:00,50
2016-05-1609:30:00,50
2016-05-1609:40:00,80
2016-05-1609:50:00,100
2016-05-1610:00:00,320
2016-05-1610:10:00,160
2016-05-1610:20:00,100
2016-05-1610:30:00,100
2016-05-1610:40:00,110
2016-05-1610:50:00,100
2016-05-1611:00:00,100
2016-05-1611:10:00,100
2016-05-1611:20:00,90
2016-05-1611:30:00,110
2016-05-1611:40:00,110
2016-05-1611:50:00,110
2016-05-1612:00:00,290
2016-05-1612:10:00,450
2016-05-1612:20:00,160
2016-05-1612:30:00,100
2016-05-1612:40:00,120
2016-05-1612:50:00,120
2016-05-1613:00:00,120
2016-05-1613:10:00,330
2016-05-1613:20:00,350
2016-05-1613:30:00,360
2016-05-1613:40:00,340
2016-05-1613:50:00,100
2016-05-1614:00:00,80
2016-05-1614:10:00,90
2016-05-1614:20:00,80
2016-05-1614:30:00,80
2016-05-1614:40:00,100
2016-05-1614:50:00,100
2016-05-1615:00:00,100
2016-05-1615:10:00,80
2016-05-1615:20:00,210
2016-05-1615:30:00,90
2016-05-1615:40:00,100
2016-05-1615:50:00,90
2016-05-1616:00:00,90
2016-05-1616:10:00,90
2016-05-1616:20:00,90
2016-05-1616:30:00,90
2016-05-1616:40:00,80
2016-05-1616:50:00,90
2016-05-1617:00:00,90
2016-05-1617:10:00,120
2016-05-1617:20:00,110
2016-05-1617:30:00,110
2016-05-1617:40:00,630
2016-05-1617:50:00,400
2016-05-1618:00:00,350
2016-05-1618:10:00,120
2016-05-1618:20:00,100
2016-05-1618:30:00,110
2016-05-1618:40:00,100
2016-05-1618:50:00,150
2016-05-1619:00:00,100
2016-05-1619:10:00,120
2016-05-1619:20:00,120
2016-05-1619:30:00,110
2016-05-1619:40:00,120
2016-05-1619:50:00,120
2016-05-1620:00:00,110
2016-05-1620:10:00,100
2016-05-1620:20:00,130
2016-05-1620:30:00,80
2016-05-1620:40:00,80
2016-05-1620:50:00,80
2016-05-1621:00:00,80
2016-05-1621:10:00,80
2016-05-1621:20:00,70
2016-05-1621:30:00,60
2016-05-1621:40:00,60
2016-05-1621:50:00,60
2016-05-1622:00:00,50
2016-05-1622:10:00,50
2016-05-1622:20:00,40
2016-05-1622:30:00,60
2016-05-1622:40:00,40
2016-05-1622:50:00,40
2016-05-1623:00:00,50
2016-05-1623:10:00,60
2016-05-1623:20:00,70
2016-05-1623:30:00,60
2016-05-1623:40:00,70
2016-05-1623:50:00,50
2016-05-1700:00:00,40
2016-05-1700:10:00,50
2016-05-1700:20:00,50
2016-05-1700:30:00,50
2016-05-1700:40:00,50
2016-05-1700:50:00,60
2016-05-1701:00:00,50
2016-05-1701:10:00,60
2016-05-1701:20:00,50
2016-05-1701:30:00,60
2016-05-1701:40:00,50
2016-05-1701:50:00,60
2016-05-1702:00:00,50
2016-05-1702:10:00,40
2016-05-1702:20:00,60
2016-05-1702:30:00,40
2016-05-1702:40:00,70
2016-05-1702:50:00,50
2016-05-1703:00:00,60
2016-05-1703:10:00,60
2016-05-1703:20:00,50
